product,competitor_page_name,competitor_page_link,classification,landing_url,ad_id,ad_snapshot_url,ad_delivery_start,status
P08,روايات عربية شعبية,https://www.facebook.com/1085193984667155,off-topic,,,,,PAGE_LEVEL_ONLY
P08,الامين للخزائن والابواب المصفحه,https://www.facebook.com/103117018872745,off-topic,,,,,PAGE_LEVEL_ONLY
P08,ورشة الرائد لصناعة الأبواب والحديد,https://www.facebook.com/1127733937081863,off-topic,,,,,PAGE_LEVEL_ONLY
P08,~55 additional unique pages,https://www.facebook.com/OTHER_OFFTOPIC_BULK,off-topic,,,,,PAGE_LEVEL_ONLY
P09,Diollo Store,https://www.facebook.com/120340389355287,relevant,,938147845902254,https://www.facebook.com/ads/library/?id=938147845902254,2026-06-29,ACTIVE
P09,Diollo Store,https://www.facebook.com/120340389355287,relevant,,2101445990427721,https://www.facebook.com/ads/library/?id=2101445990427721,2026-03-13,ACTIVE
P09,Diollo Store,https://www.facebook.com/120340389355287,relevant,,1332851171759402,https://www.facebook.com/ads/library/?id=1332851171759402,2026-07-08,ACTIVE
P09,Diollo Store,https://www.facebook.com/120340389355287,relevant,,745346061349329,https://www.facebook.com/ads/library/?id=745346061349329,2025-07-06,ACTIVE
P09,Trendy Light,https://www.facebook.com/499530816586307,relevant,,609178135443840,https://www.facebook.com/ads/library/?id=609178135443840,2025-03-11,ACTIVE
P09,اباجورة الأحلام,https://www.facebook.com/776827512176047,relevant,,,,,PAGE_LEVEL_ONLY
P09,بيت الضيافة للمواد المنزلية والتحف,https://www.facebook.com/103716605418904,relevant,,,,,PAGE_LEVEL_ONLY
P09,المجموعة للتحف ومكملات الأثاث,https://www.facebook.com/1514024172225234,relevant,,,,,PAGE_LEVEL_ONLY
P09,Baity - بيتي,https://www.facebook.com/112775761672538,uncertain,,,,,PAGE_LEVEL_ONLY
P09,مصنع MDF للأثاث,https://www.facebook.com/110307685494021,uncertain,,,,,PAGE_LEVEL_ONLY
P09,شركة اليمامة للاثاث,https://www.facebook.com/1951683665143049,uncertain,,,,,PAGE_LEVEL_ONLY
P09,متجر الثقة الإلكتروني,https://www.facebook.com/108989251416807,uncertain,,,,,PAGE_LEVEL_ONLY
P09,قصر الثّريّا,https://www.facebook.com/2158426667609867,uncertain,,,,,PAGE_LEVEL_ONLY
P09,متجر فارس,https://www.facebook.com/477411962131770,uncertain,,,,,PAGE_LEVEL_ONLY
P09,كرمان للمفروشات,https://www.facebook.com/112485657287864,uncertain,,,,,PAGE_LEVEL_ONLY
P09,معرض بن يحيى للطلاء والديكور,https://www.facebook.com/472327115972285,uncertain,,,,,PAGE_LEVEL_ONLY
P09,حور هوم HOOR HOME,https://www.facebook.com/758303060710367,uncertain,,,,,PAGE_LEVEL_ONLY
P09,تفاصيل - Tafaseel,https://www.facebook.com/105367915819399,uncertain,,,,,PAGE_LEVEL_ONLY
P09,شركة قولد,https://www.facebook.com/110821996932917,uncertain,,,,,PAGE_LEVEL_ONLY
P09,~40 additional unique pages,https://www.facebook.com/OTHER_OFFTOPIC_BULK,off-topic,,,,,PAGE_LEVEL_ONLY
P10,استراحة الامل - للعائلات,https://www.facebook.com/100287276116874,off-topic,,1459464929283170,https://www.facebook.com/ads/library/?id=1459464929283170,2026-06-18,ACTIVE
P11,Solly بيبي بوتيك,https://www.facebook.com/517462498111081,relevant,,1511265410745961,https://www.facebook.com/ads/library/?id=1511265410745961,2026-07-08,ACTIVE
P11,شركة النور لمستلزمات الام والطفل,https://www.facebook.com/102440349081358,relevant,,1396344232348221,https://www.facebook.com/ads/library/?id=1396344232348221,2026-07-06,ACTIVE
