produit,page,lien_page,pays,ad_id,snapshot,date_debut
serum-capillaire,Novelya Cosmétique,https://www.facebook.com/1175793232278154,FR,989313437247382,https://www.facebook.com/ads/library/?id=989313437247382,2026-07-10
serum-capillaire,Laser Silk,https://www.facebook.com/937361966134831,CA,1038990505162114,https://www.facebook.com/ads/library/?id=1038990505162114,2026-07-06
anti-chafing-shorts,Cellumove USA,https://www.facebook.com/685654814634554,US,2853403678372377,https://www.facebook.com/ads/library/?id=2853403678372377,2026-07-11
anti-chafing-shorts,Cellumove USA,https://www.facebook.com/685654814634554,US,2214872982696303,https://www.facebook.com/ads/library/?id=2214872982696303,2026-07-11
anti-chafing-shorts,Cellumove USA,https://www.facebook.com/685654814634554,US,1718262689395618,https://www.facebook.com/ads/library/?id=1718262689395618,2026-07-11
anti-chafing-shorts,Sisters Republic - FR,https://www.facebook.com/444771789588332,FR,2270931930316435,https://www.facebook.com/ads/library/?id=2270931930316435,2026-07-09
anti-chafing-shorts,Sisters Republic - FR,https://www.facebook.com/444771789588332,FR,1684691746076294,https://www.facebook.com/ads/library/?id=1684691746076294,2026-07-02
anti-chafing-shorts,Sisters Republic - FR,https://www.facebook.com/444771789588332,FR,2314721142632825,https://www.facebook.com/ads/library/?id=2314721142632825,2026-07-02
anti-chafing-shorts,ChubRub,https://www.facebook.com/1168466929679969,"US,CA",27081214024907536,https://www.facebook.com/ads/library/?id=27081214024907536,2026-07-11
anti-chafing-shorts,ChubRub,https://www.facebook.com/1168466929679969,"US,CA",1755030772521427,https://www.facebook.com/ads/library/?id=1755030772521427,2026-07-08
anti-chafing-shorts,ChubRub,https://www.facebook.com/1168466929679969,"US,CA",1356292993232912,https://www.facebook.com/ads/library/?id=1356292993232912,2026-07-07
anti-chafing-shorts,ChubRub,https://www.facebook.com/1168466929679969,"US,CA",1034051932408877,https://www.facebook.com/ads/library/?id=1034051932408877,2026-07-07
anti-chafing-shorts,Rugaso short,https://www.facebook.com/1225531557299877,FR,1558739125901060,https://www.facebook.com/ads/library/?id=1558739125901060,2026-07-01
anti-chafing-shorts,Rugaso short,https://www.facebook.com/1225531557299877,FR,2273439936731321,https://www.facebook.com/ads/library/?id=2273439936731321,2026-07-01
anti-chafing-shorts,Rugaso short,https://www.facebook.com/1225531557299877,FR,1763300408000007,https://www.facebook.com/ads/library/?id=1763300408000007,2026-07-01
anti-chafing-shorts,Linda Carter,https://www.facebook.com/1052775241256852,FR,2836064660066334,https://www.facebook.com/ads/library/?id=2836064660066334,2026-07-02
anti-chafing-shorts,Linda Carter,https://www.facebook.com/1052775241256852,FR,1450729717051797,https://www.facebook.com/ads/library/?id=1450729717051797,2026-07-02
anti-chafing-shorts,Heldenn,https://www.facebook.com/1140791195788115,FR,1691233725477862,https://www.facebook.com/ads/library/?id=1691233725477862,2026-07-04
anti-chafing-shorts,Heldenn,https://www.facebook.com/1140791195788115,FR,984802850996515,https://www.facebook.com/ads/library/?id=984802850996515,2026-07-04
anti-chafing-shorts,Bodycross,https://www.facebook.com/510082475788466,FR,907679332362666,https://www.facebook.com/ads/library/?id=907679332362666,2026-07-04
anti-chafing-shorts,Bodycross,https://www.facebook.com/510082475788466,FR,1056081943756543,https://www.facebook.com/ads/library/?id=1056081943756543,2026-07-06
anti-chafing-shorts,Thigh Society,https://www.facebook.com/121173123840,CA,2625453044573452,https://www.facebook.com/ads/library/?id=2625453044573452,2026-07-10
anti-chafing-shorts,Thigh Society,https://www.facebook.com/121173123840,CA,1586574476205038,https://www.facebook.com/ads/library/?id=1586574476205038,2026-07-10
anti-chafing-shorts,SloMra,https://www.facebook.com/542381975622682,CA,1593669565654662,https://www.facebook.com/ads/library/?id=1593669565654662,2026-07-10
anti-chafing-shorts,SloMra,https://www.facebook.com/542381975622682,CA,1804855600503936,https://www.facebook.com/ads/library/?id=1804855600503936,2026-07-10
anti-chafing-shorts,Cuissoh,https://www.facebook.com/104051527720173,FR,1038284425616919,https://www.facebook.com/ads/library/?id=1038284425616919,2026-07-08
anti-chafing-shorts,FitSlim,https://www.facebook.com/731735576697382,FR,1003659759041730,https://www.facebook.com/ads/library/?id=1003659759041730,2026-07-08
anti-chafing-shorts,Nexara,https://www.facebook.com/1118647794666653,FR,871752352224593,https://www.facebook.com/ads/library/?id=871752352224593,2026-07-08
anti-chafing-shorts,Boody,https://www.facebook.com/216079371797001,CA,1287818486528137,https://www.facebook.com/ads/library/?id=1287818486528137,2026-07-10
anti-chafing-shorts,Plondry,https://www.facebook.com/1104065582788621,US,1345629357777546,https://www.facebook.com/ads/library/?id=1345629357777546,2026-07-10
anti-chafing-shorts,Scheduleprogramme-l,https://www.facebook.com/433462129854731,US,1574435634248076,https://www.facebook.com/ads/library/?id=1574435634248076,2026-07-11
tour-apprentissage,harppababy,https://www.facebook.com/104538042712505,US,26903788252634405,https://www.facebook.com/ads/library/?id=26903788252634405,2026-07-08
tour-apprentissage,harppababy,https://www.facebook.com/104538042712505,US,1668282384224627,https://www.facebook.com/ads/library/?id=1668282384224627,2026-06-25
tour-apprentissage,harppababy,https://www.facebook.com/104538042712505,US,1351039846966693,https://www.facebook.com/ads/library/?id=1351039846966693,2026-06-24
tour-apprentissage,Piccalio,https://www.facebook.com/105455611466316,US,1365919425469773,https://www.facebook.com/ads/library/?id=1365919425469773,2026-07-11
tour-apprentissage,Piccalio,https://www.facebook.com/105455611466316,US,2610947159307938,https://www.facebook.com/ads/library/?id=2610947159307938,2026-07-01
tour-apprentissage,Piccalio,https://www.facebook.com/105455611466316,US,1320418906212187,https://www.facebook.com/ads/library/?id=1320418906212187,2026-06-04
tour-apprentissage,Piccalio,https://www.facebook.com/105455611466316,US,1346742774009608,https://www.facebook.com/ads/library/?id=1346742774009608,2026-05-14
tour-apprentissage,Piccalio,https://www.facebook.com/105455611466316,US,1942219676717166,https://www.facebook.com/ads/library/?id=1942219676717166,2026-02-09
tour-apprentissage,Екатерина Корниенко,https://www.facebook.com/394556987082227,US,1819536952741577,https://www.facebook.com/ads/library/?id=1819536952741577,2026-07-11
tour-apprentissage,Project Montessori,https://www.facebook.com/255657635109889,US,1025161243904610,https://www.facebook.com/ads/library/?id=1025161243904610,2026-07-09
tour-apprentissage,Little Treasures,https://www.facebook.com/113885808353401,CA,1012518678094960,https://www.facebook.com/ads/library/?id=1012518678094960,2026-05-29
tour-apprentissage,The Montessori Room,https://www.facebook.com/326747857851084,CA,1306427034971978,https://www.facebook.com/ads/library/?id=1306427034971978,2026-05-26
tour-apprentissage,True Little North,https://www.facebook.com/100781498935119,CA,1714354889828492,https://www.facebook.com/ads/library/?id=1714354889828492,2026-07-11
tour-apprentissage,MLH Co. - Mommy's Little Helper Co.,https://www.facebook.com/1251082025038935,CA,1016106864335332,https://www.facebook.com/ads/library/?id=1016106864335332,2026-07-02
dog-cooling-mat,Cycleap,https://www.facebook.com/112642917318727,"US,CA",855404377387509,https://www.facebook.com/ads/library/?id=855404377387509,2026-07-11
dog-cooling-mat,Cycleap,https://www.facebook.com/112642917318727,"US,CA",2470272440080271,https://www.facebook.com/ads/library/?id=2470272440080271,2026-07-11
dog-cooling-mat,Cycleap,https://www.facebook.com/112642917318727,"US,CA",1743747819978252,https://www.facebook.com/ads/library/?id=1743747819978252,2026-07-11
dog-cooling-mat,Cycleap,https://www.facebook.com/112642917318727,"US,CA",1730511551481448,https://www.facebook.com/ads/library/?id=1730511551481448,2026-07-11
dog-cooling-mat,Cycleap,https://www.facebook.com/112642917318727,"US,CA",860570570160644,https://www.facebook.com/ads/library/?id=860570570160644,2026-07-11
dog-cooling-mat,Bébé Filou,https://www.facebook.com/100618721861745,FR,36905588665755778,https://www.facebook.com/ads/library/?id=36905588665755778,2026-07-11
dog-cooling-mat,Bébé Filou,https://www.facebook.com/100618721861745,FR,4609348145952813,https://www.facebook.com/ads/library/?id=4609348145952813,2026-07-11
dog-cooling-mat,Bébé Filou,https://www.facebook.com/100618721861745,FR,1023798897203989,https://www.facebook.com/ads/library/?id=1023798897203989,2026-07-11
dog-cooling-mat,Bébé Filou,https://www.facebook.com/100618721861745,FR,1533035798271051,https://www.facebook.com/ads/library/?id=1533035798271051,2026-07-10
dog-cooling-mat,Bébé Filou,https://www.facebook.com/100618721861745,FR,869405462916490,https://www.facebook.com/ads/library/?id=869405462916490,2026-07-10
dog-cooling-mat,Louise Bouchard,https://www.facebook.com/1185539904645202,"FR,CA",1395625499096533,https://www.facebook.com/ads/library/?id=1395625499096533,2026-07-11
dog-cooling-mat,Louise Bouchard,https://www.facebook.com/1185539904645202,"FR,CA",1336236941406278,https://www.facebook.com/ads/library/?id=1336236941406278,2026-07-10
dog-cooling-mat,Louise Bouchard,https://www.facebook.com/1185539904645202,"FR,CA",2028183444458865,https://www.facebook.com/ads/library/?id=2028183444458865,2026-07-10
dog-cooling-mat,Louise Bouchard,https://www.facebook.com/1185539904645202,"FR,CA",1030661789682554,https://www.facebook.com/ads/library/?id=1030661789682554,2026-07-09
dog-cooling-mat,Louise Bouchard,https://www.facebook.com/1185539904645202,"FR,CA",994366900137210,https://www.facebook.com/ads/library/?id=994366900137210,2026-07-09
dog-cooling-mat,Martinez Kym Gweneth,https://www.facebook.com/1131287400068514,"US,CA",1784592399207810,https://www.facebook.com/ads/library/?id=1784592399207810,2026-07-11
dog-cooling-mat,Martinez Kym Gweneth,https://www.facebook.com/1131287400068514,"US,CA",1035454692516330,https://www.facebook.com/ads/library/?id=1035454692516330,2026-07-11
dog-cooling-mat,Martinez Kym Gweneth,https://www.facebook.com/1131287400068514,"US,CA",1342632820745240,https://www.facebook.com/ads/library/?id=1342632820745240,2026-07-10
dog-cooling-mat,Martinez Kym Gweneth,https://www.facebook.com/1131287400068514,"US,CA",1039681535187499,https://www.facebook.com/ads/library/?id=1039681535187499,2026-07-09
dog-cooling-mat,Martinez Kym Gweneth,https://www.facebook.com/1131287400068514,"US,CA",993469026908856,https://www.facebook.com/ads/library/?id=993469026908856,2026-07-08
dog-cooling-mat,Martinez Kym Gweneth,https://www.facebook.com/1131287400068514,"US,CA",926168627161196,https://www.facebook.com/ads/library/?id=926168627161196,2026-07-06
dog-cooling-mat,Nivor,https://www.facebook.com/1200093453179157,CA,1648962656195117,https://www.facebook.com/ads/library/?id=1648962656195117,2026-06-30
dog-cooling-mat,Nivor,https://www.facebook.com/1200093453179157,CA,1336766237886474,https://www.facebook.com/ads/library/?id=1336766237886474,2026-07-01
dog-cooling-mat,Nivor,https://www.facebook.com/1200093453179157,CA,2488072418327912,https://www.facebook.com/ads/library/?id=2488072418327912,2026-07-03
dog-cooling-mat,Nivor,https://www.facebook.com/1200093453179157,CA,1524560392479161,https://www.facebook.com/ads/library/?id=1524560392479161,2026-07-10
dog-cooling-mat,Nivor,https://www.facebook.com/1200093453179157,CA,1538188794710687,https://www.facebook.com/ads/library/?id=1538188794710687,2026-07-11
dog-cooling-mat,ChillNest,https://www.facebook.com/1175528658985329,US,2056935161604399,https://www.facebook.com/ads/library/?id=2056935161604399,2026-07-11
dog-cooling-mat,ChillNest,https://www.facebook.com/1175528658985329,US,1344047657836923,https://www.facebook.com/ads/library/?id=1344047657836923,2026-07-11
dog-cooling-mat,ChillNest,https://www.facebook.com/1175528658985329,US,1039235168829133,https://www.facebook.com/ads/library/?id=1039235168829133,2026-07-11
dog-cooling-mat,Fresca Cooling Dog Mat,https://www.facebook.com/1204287739435989,"US,CA",1003762319203499,https://www.facebook.com/ads/library/?id=1003762319203499,2026-07-11
dog-cooling-mat,Fresca Cooling Dog Mat,https://www.facebook.com/1204287739435989,"US,CA",28553377037583743,https://www.facebook.com/ads/library/?id=28553377037583743,2026-07-11
dog-cooling-mat,Fresca Cooling Dog Mat,https://www.facebook.com/1204287739435989,"US,CA",2466768113843756,https://www.facebook.com/ads/library/?id=2466768113843756,2026-07-11
dog-cooling-mat,Fresca Cooling Dog Mat,https://www.facebook.com/1204287739435989,"US,CA",2092841375450155,https://www.facebook.com/ads/library/?id=2092841375450155,2026-07-11
dog-cooling-mat,Fresca Cooling Dog Mat,https://www.facebook.com/1204287739435989,"US,CA",1042204888305061,https://www.facebook.com/ads/library/?id=1042204888305061,2026-07-11
dog-cooling-mat,Wagley,https://www.facebook.com/1019599661243312,US,1280363283967185,https://www.facebook.com/ads/library/?id=1280363283967185,2026-07-11
dog-cooling-mat,Wagley,https://www.facebook.com/1019599661243312,US,1034333309084474,https://www.facebook.com/ads/library/?id=1034333309084474,2026-07-11
dog-cooling-mat,PawfectFinds,https://www.facebook.com/1172463049287793,US,1735648590898868,https://www.facebook.com/ads/library/?id=1735648590898868,2026-07-11
dog-cooling-mat,PawfectFinds,https://www.facebook.com/1172463049287793,US,27367199182901658,https://www.facebook.com/ads/library/?id=27367199182901658,2026-07-11
dog-cooling-mat,Phil Goosic,https://www.facebook.com/114203943597537,US,1581396033612260,https://www.facebook.com/ads/library/?id=1581396033612260,2026-07-10
dog-cooling-mat,Phil Goosic,https://www.facebook.com/114203943597537,US,1345796231091853,https://www.facebook.com/ads/library/?id=1345796231091853,2026-07-10
dog-cooling-mat,PawQ AU,https://www.facebook.com/551474171392761,CA,4626603817585678,https://www.facebook.com/ads/library/?id=4626603817585678,2026-07-11
dog-cooling-mat,PawQ AU,https://www.facebook.com/551474171392761,CA,2836748593377946,https://www.facebook.com/ads/library/?id=2836748593377946,2026-07-11
dog-cooling-mat,Astuces & Conseils Paris,https://www.facebook.com/1102967646235715,FR,3156669844724028,https://www.facebook.com/ads/library/?id=3156669844724028,2026-07-08
dog-cooling-mat,Astuces & Conseils Paris,https://www.facebook.com/1102967646235715,FR,887526007752961,https://www.facebook.com/ads/library/?id=887526007752961,2026-07-08
dog-cooling-mat,PlattyPaws,https://www.facebook.com/139425835930254,FR,1748626489662126,https://www.facebook.com/ads/library/?id=1748626489662126,2026-07-06
dog-cooling-mat,PlattyPaws,https://www.facebook.com/139425835930254,FR,1007723765378553,https://www.facebook.com/ads/library/?id=1007723765378553,2026-07-05
dog-cooling-mat,ChillHund,https://www.facebook.com/1146391138564909,US,2174872216631975,https://www.facebook.com/ads/library/?id=2174872216631975,2026-07-11
dog-cooling-mat,Emboadlie.fv07,https://www.facebook.com/149040888291365,US,887977893857133,https://www.facebook.com/ads/library/?id=887977893857133,2026-07-11
dog-cooling-mat,Properlyout,https://www.facebook.com/376965098825680,US,2425964647897254,https://www.facebook.com/ads/library/?id=2425964647897254,2026-07-11
dog-cooling-mat,Wateresty,https://www.facebook.com/105326635621489,US,4499220733657397,https://www.facebook.com/ads/library/?id=4499220733657397,2026-07-11
dog-cooling-mat,Emboadlie,https://www.facebook.com/122094420326018689,CA,1900916737242870,https://www.facebook.com/ads/library/?id=1900916737242870,2026-07-11
dog-cooling-mat,Pelsbarn,https://www.facebook.com/193204160768400,US,4025901667704072,https://www.facebook.com/ads/library/?id=4025901667704072,2026-07-10
dog-cooling-mat,Statisticsing.SS04,https://www.facebook.com/550881494770547,US,1343513277950861,https://www.facebook.com/ads/library/?id=1343513277950861,2026-07-10
dog-cooling-mat,Vacantidea,https://www.facebook.com/921899161005275,US,1989769918340879,https://www.facebook.com/ads/library/?id=1989769918340879,2026-07-09
dog-cooling-mat,PawBreeze,https://www.facebook.com/1170415896159513,US,2176310866244513,https://www.facebook.com/ads/library/?id=2176310866244513,2026-07-11
dog-cooling-mat,Wooddlife,https://www.facebook.com/102121585972954,CA,30079420561647123,https://www.facebook.com/ads/library/?id=30079420561647123,2026-07-11
dog-cooling-mat,Povlya-B,https://www.facebook.com/146455818552782,CA,2012631032786292,https://www.facebook.com/ads/library/?id=2012631032786292,2026-07-11
dog-cooling-mat,Un-Willingeager,https://www.facebook.com/848204585052406,CA,2908359469498887,https://www.facebook.com/ads/library/?id=2908359469498887,2026-07-11
dog-cooling-mat,Solhela,https://www.facebook.com/1148020411717875,FR,1689892768735671,https://www.facebook.com/ads/library/?id=1689892768735671,2026-07-11
dog-cooling-mat,Croqpattefr,https://www.facebook.com/680011735184546,FR,1554743856254217,https://www.facebook.com/ads/library/?id=1554743856254217,2026-07-11
dog-cooling-mat,Ovora,https://www.facebook.com/1168216703033906,FR,1546767007191241,https://www.facebook.com/ads/library/?id=1546767007191241,2026-07-11
dog-cooling-mat,FUNNYFUZZY,https://www.facebook.com/112826298553370,FR,2384062032118731,https://www.facebook.com/ads/library/?id=2384062032118731,2026-07-09
dog-cooling-mat,Petly,https://www.facebook.com/1082048101668789,FR,1353555430239819,https://www.facebook.com/ads/library/?id=1353555430239819,2026-07-08
dog-cooling-mat,Maman de chat Geneviève,https://www.facebook.com/1139331632607787,CA,1393960826041934,https://www.facebook.com/ads/library/?id=1393960826041934,2026-07-11
portable-neck-fan,InoKraft,https://www.facebook.com/598861253305818,US,1751614182954388,https://www.facebook.com/ads/library/?id=1751614182954388,2026-07-11
portable-neck-fan,InoKraft,https://www.facebook.com/598861253305818,US,1181664067477696,https://www.facebook.com/ads/library/?id=1181664067477696,2026-07-10
portable-neck-fan,InoKraft,https://www.facebook.com/598861253305818,US,1499769038029550,https://www.facebook.com/ads/library/?id=1499769038029550,2026-07-10
portable-neck-fan,InoKraft,https://www.facebook.com/598861253305818,US,1053118643716768,https://www.facebook.com/ads/library/?id=1053118643716768,2026-07-10
portable-neck-fan,Roger Pascal,https://www.facebook.com/1009070302280370,CA,1044849515126603,https://www.facebook.com/ads/library/?id=1044849515126603,2026-06-25
portable-neck-fan,Roger Pascal,https://www.facebook.com/1009070302280370,CA,999763912869104,https://www.facebook.com/ads/library/?id=999763912869104,2026-06-27
portable-neck-fan,Roger Pascal,https://www.facebook.com/1009070302280370,CA,27162859586715799,https://www.facebook.com/ads/library/?id=27162859586715799,2026-06-28
portable-neck-fan,Roger Pascal,https://www.facebook.com/1009070302280370,CA,867400123100791,https://www.facebook.com/ads/library/?id=867400123100791,2026-06-29
portable-neck-fan,Roger Pascal,https://www.facebook.com/1009070302280370,CA,1530846931750403,https://www.facebook.com/ads/library/?id=1530846931750403,2026-07-09
portable-neck-fan,Venti9,https://www.facebook.com/1195334346986703,FR,1732776231070693,https://www.facebook.com/ads/library/?id=1732776231070693,2026-07-11
portable-neck-fan,Venti9,https://www.facebook.com/1195334346986703,FR,1054087633855761,https://www.facebook.com/ads/library/?id=1054087633855761,2026-07-11
portable-neck-fan,Venti9,https://www.facebook.com/1195334346986703,FR,4488643434740019,https://www.facebook.com/ads/library/?id=4488643434740019,2026-07-11
portable-neck-fan,Thunderbo,https://www.facebook.com/745357058655261,FR,1662207381673436,https://www.facebook.com/ads/library/?id=1662207381673436,2026-07-10
portable-neck-fan,Thunderbo,https://www.facebook.com/745357058655261,FR,1070631181962889,https://www.facebook.com/ads/library/?id=1070631181962889,2026-07-10
portable-neck-fan,Thunderbo,https://www.facebook.com/745357058655261,FR,1381731717158948,https://www.facebook.com/ads/library/?id=1381731717158948,2026-07-10
portable-neck-fan,Daily Haven,https://www.facebook.com/1223368587524426,US,923701900744325,https://www.facebook.com/ads/library/?id=923701900744325,2026-07-11
portable-neck-fan,Daily Haven,https://www.facebook.com/1223368587524426,US,1680396086552249,https://www.facebook.com/ads/library/?id=1680396086552249,2026-07-11
portable-neck-fan,Dailynestbarn.ES04,https://www.facebook.com/1212548135267614,FR,1006619599010814,https://www.facebook.com/ads/library/?id=1006619599010814,2026-07-11
portable-neck-fan,Dailynestbarn.ES04,https://www.facebook.com/1212548135267614,FR,1046445897888902,https://www.facebook.com/ads/library/?id=1046445897888902,2026-07-10
portable-neck-fan,FrostBro,https://www.facebook.com/1179385031928592,US,1850629336346465,https://www.facebook.com/ads/library/?id=1850629336346465,2026-07-10
portable-neck-fan,Cliprain-Official,https://www.facebook.com/353708047818942,US,1694681751748631,https://www.facebook.com/ads/library/?id=1694681751748631,2026-07-10
portable-neck-fan,Summorefun,https://www.facebook.com/1108985192296071,US,1575799907593622,https://www.facebook.com/ads/library/?id=1575799907593622,2026-07-11
portable-neck-fan,AboutRegard.SHOP US,https://www.facebook.com/1153200207878102,US,1534340098151370,https://www.facebook.com/ads/library/?id=1534340098151370,2026-07-11
portable-neck-fan,Statisticsing.ST01,https://www.facebook.com/494703933734637,US,897736680038870,https://www.facebook.com/ads/library/?id=897736680038870,2026-07-11
portable-neck-fan,Viral Finds,https://www.facebook.com/101964829223690,US,2456668938149502,https://www.facebook.com/ads/library/?id=2456668938149502,2026-07-11
portable-neck-fan,Summer Finds,https://www.facebook.com/122102638532006946,US,1946885972691395,https://www.facebook.com/ads/library/?id=1946885972691395,2026-07-11
portable-neck-fan,Culminatew+o,https://www.facebook.com/101288219648238,US,1418293523470689,https://www.facebook.com/ads/library/?id=1418293523470689,2026-07-11
portable-neck-fan,Flavourg-wz,https://www.facebook.com/104088102425263,US,1085018980517696,https://www.facebook.com/ads/library/?id=1085018980517696,2026-07-10
portable-neck-fan,Quiotation-V,https://www.facebook.com/232939733239994,US,1425758182725777,https://www.facebook.com/ads/library/?id=1425758182725777,2026-07-11
portable-neck-fan,Roadtheside/op,https://www.facebook.com/458991533963117,US,1450901193466322,https://www.facebook.com/ads/library/?id=1450901193466322,2026-07-11
portable-neck-fan,Benighty.BN03,https://www.facebook.com/414378238433365,US,1386841846690617,https://www.facebook.com/ads/library/?id=1386841846690617,2026-07-11
portable-neck-fan,Ugene,https://www.facebook.com/1110274742171317,CA,2056416031665997,https://www.facebook.com/ads/library/?id=2056416031665997,2026-07-11
portable-neck-fan,Fitity,https://www.facebook.com/101903179635341,CA,1990566454928421,https://www.facebook.com/ads/library/?id=1990566454928421,2026-07-11
portable-neck-fan,Emboadlie.mz11,https://www.facebook.com/180926008431244,CA,1748636889735303,https://www.facebook.com/ads/library/?id=1748636889735303,2026-07-11
portable-neck-fan,Emboadlie.xs01,https://www.facebook.com/196475746882341,CA,1020948347191262,https://www.facebook.com/ads/library/?id=1020948347191262,2026-07-11
portable-neck-fan,Civilizek.IZ10,https://www.facebook.com/520749677792573,CA,4307282252866591,https://www.facebook.com/ads/library/?id=4307282252866591,2026-07-11
portable-neck-fan,Derftionm·y,https://www.facebook.com/122101119158010335,CA,1209786774612266,https://www.facebook.com/ads/library/?id=1209786774612266,2026-07-11
portable-neck-fan,Chez Assia,https://www.facebook.com/1166940586509823,FR,876169435117217,https://www.facebook.com/ads/library/?id=876169435117217,2026-07-11
portable-neck-fan,TravelFit,https://www.facebook.com/1191412854049477,FR,3788021311341136,https://www.facebook.com/ads/library/?id=3788021311341136,2026-07-11
portable-neck-fan,Boutique Lunaire,https://www.facebook.com/120158407841691,FR,1552317346544409,https://www.facebook.com/ads/library/?id=1552317346544409,2026-07-11
portable-neck-fan,Anibiy cool,https://www.facebook.com/103557542483449,FR,1569896854779255,https://www.facebook.com/ads/library/?id=1569896854779255,2026-07-11
portable-neck-fan,Luxsia Smart Living & Lifestyle,https://www.facebook.com/1156119724241110,FR,1795598041279316,https://www.facebook.com/ads/library/?id=1795598041279316,2026-07-11
portable-air-cooler,Quebecool,https://www.facebook.com/100197646249620,CA,1062948099408928,https://www.facebook.com/ads/library/?id=1062948099408928,2026-07-07
portable-air-cooler,Quebecool,https://www.facebook.com/100197646249620,CA,1593183782432540,https://www.facebook.com/ads/library/?id=1593183782432540,2026-07-11
portable-air-cooler,Quebecool,https://www.facebook.com/100197646249620,CA,2168368730677552,https://www.facebook.com/ads/library/?id=2168368730677552,2026-07-11
portable-air-cooler,Santé Actuelle,https://www.facebook.com/949320101600102,"FR,CA",1000332266248162,https://www.facebook.com/ads/library/?id=1000332266248162,2026-07-04
portable-air-cooler,Santé Actuelle,https://www.facebook.com/949320101600102,"FR,CA",4579835468960010,https://www.facebook.com/ads/library/?id=4579835468960010,2026-07-04
portable-air-cooler,Santé Actuelle,https://www.facebook.com/949320101600102,"FR,CA",1041133238371766,https://www.facebook.com/ads/library/?id=1041133238371766,2026-07-06
portable-air-cooler,Santé Actuelle,https://www.facebook.com/949320101600102,"FR,CA",1565229461926427,https://www.facebook.com/ads/library/?id=1565229461926427,2026-07-11
portable-air-cooler,Oulano,https://www.facebook.com/1066641443200356,US,982937121237104,https://www.facebook.com/ads/library/?id=982937121237104,2026-07-04
portable-air-cooler,Oulano,https://www.facebook.com/1066641443200356,US,1749624869725901,https://www.facebook.com/ads/library/?id=1749624869725901,2026-07-10
portable-air-cooler,Oulano,https://www.facebook.com/1066641443200356,US,1640597740379592,https://www.facebook.com/ads/library/?id=1640597740379592,2026-07-11
portable-air-cooler,Mivanashop.com,https://www.facebook.com/974231615772259,CA,1008099112130745,https://www.facebook.com/ads/library/?id=1008099112130745,2026-07-11
portable-air-cooler,Mivanashop.com,https://www.facebook.com/974231615772259,CA,2395477247606251,https://www.facebook.com/ads/library/?id=2395477247606251,2026-07-11
portable-air-cooler,Alignis,https://www.facebook.com/1238242312699185,FR,971567552597855,https://www.facebook.com/ads/library/?id=971567552597855,2026-07-11
portable-air-cooler,Alignis,https://www.facebook.com/1238242312699185,FR,1314457177519681,https://www.facebook.com/ads/library/?id=1314457177519681,2026-07-09
portable-air-cooler,Alignis,https://www.facebook.com/1238242312699185,FR,1019866423965570,https://www.facebook.com/ads/library/?id=1019866423965570,2026-07-08
portable-air-cooler,Midea,https://www.facebook.com/112256455248983,FR,2288822338324270,https://www.facebook.com/ads/library/?id=2288822338324270,2026-07-09
portable-air-cooler,Midea,https://www.facebook.com/112256455248983,FR,2427037504484415,https://www.facebook.com/ads/library/?id=2427037504484415,2026-07-11
portable-air-cooler,NOLAE,https://www.facebook.com/1178257588697921,FR,1532162611741203,https://www.facebook.com/ads/library/?id=1532162611741203,2026-07-11
portable-air-cooler,Gagezz-buy,https://www.facebook.com/764757803387067,FR,1504707497543612,https://www.facebook.com/ads/library/?id=1504707497543612,2026-07-11
portable-air-cooler,Shop nội y 6,https://www.facebook.com/139653792561448,FR,1963212347969278,https://www.facebook.com/ads/library/?id=1963212347969278,2026-07-11
portable-air-cooler,Etorden Haanion,https://www.facebook.com/1103731819494612,FR,1742918460212138,https://www.facebook.com/ads/library/?id=1742918460212138,2026-07-11
portable-air-cooler,Brock Kasey Desi,https://www.facebook.com/950182554854202,FR,1783833999271741,https://www.facebook.com/ads/library/?id=1783833999271741,2026-07-11
portable-air-cooler,Ethan Gray,https://www.facebook.com/1213563645172128,FR,3544915418979660,https://www.facebook.com/ads/library/?id=3544915418979660,2026-07-11
portable-air-cooler,Coolux,https://www.facebook.com/1171857199346915,US,2007164186582488,https://www.facebook.com/ads/library/?id=2007164186582488,2026-07-11
portable-air-cooler,AireEase,https://www.facebook.com/1168497776342876,US,36954935917487603,https://www.facebook.com/ads/library/?id=36954935917487603,2026-07-11
portable-air-cooler,Brunilda Burrough,https://www.facebook.com/1188739017650732,US,1646270494120640,https://www.facebook.com/ads/library/?id=1646270494120640,2026-07-11
portable-air-cooler,Kristie Oh,https://www.facebook.com/710540142714972,US,1579162673811875,https://www.facebook.com/ads/library/?id=1579162673811875,2026-07-11
portable-air-cooler,Feelamused.FE01,https://www.facebook.com/247820055085946,US,1724267498770682,https://www.facebook.com/ads/library/?id=1724267498770682,2026-07-11
